YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.5,25.5,24.1,26.8,13450,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,27,Total,Total,OVR,OVERALL
2015,2015,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.1,25.1,23.8,26.6,6008,"(43.625381239, -72.517640791)",OWS,OWS1,Q036,50,Total,Total,OVR,OVERALL
2011,2011,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.3,26.3,25.5,27.1,24433,"(41.641040988001, -99.365720623)",PA,PA1,Q047,31,Total,Total,OVR,OVERALL
2015,2015,IN,Indiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,27,27,25.2,28.9,5459,"(39.766910452, -86.149960194)",PA,PA1,Q046,18,Total,Total,OVR,OVERALL
2011,2011,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,23.1,23.1,22,24.3,13464,"(40.130570048, -74.273691288)",PA,PA1,Q044,34,Total,Total,OVR,OVERALL
2014,2014,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27.6,27.6,26.4,28.8,15394,"(31.827240407, -99.426770206)",PA,PA1,Q047,48,Total,Total,OVR,OVERALL
2011,2011,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.5,34.5,33.3,35.7,11918,"(39.360700171, -111.587130635)",OWS,OWS1,Q037,49,Total,Total,OVR,OVERALL
2011,2011,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,24.5,24.5,23.7,25.3,20144,"(38.3477403, -98.200781227)",PA,PA1,Q046,20,Total,Total,OVR,OVERALL
2014,2014,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,32.1,32.1,30.9,33.3,10393,"(33.998821303, -81.045371207)",OWS,OWS1,Q036,45,Total,Total,OVR,OVERALL
2014,2014,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.5,36.5,35.5,37.4,15309,"(46.355648736, -94.794200503)",OWS,OWS1,Q037,27,Total,Total,OVR,OVERALL
2012,2012,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.9,29.9,28.4,31.4,9062,"(31.312660644, -92.445680071)",PA,PA1,Q047,22,Total,Total,OVR,OVERALL
2011,2011,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,19,19,17.7,20.3,13548,"(31.827240407, -99.426770206)",PA,PA1,Q044,48,Total,Total,OVR,OVERALL
2014,2014,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.4,35.4,34,36.9,6068,"(43.625381239, -72.517640791)",OWS,OWS1,Q037,50,Total,Total,OVR,OVERALL
2012,2012,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.7,35.7,34.5,37,8385,"(34.520880952, -106.240580985)",OWS,OWS1,Q037,35,Total,Total,OVR,OVERALL
2011,2011,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,29.3,29.3,27.8,30.8,9487,"(37.645970271, -84.774971048)",PA,PA1,Q045,21,Total,Total,OVR,OVERALL
2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,27.2,27.2,25.3,29.1,4156,"(31.312660644, -92.445680071)",PA,PA1,Q046,22,Total,Total,OVR,OVERALL
2015,2015,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,24.5,24.5,23.5,25.5,10455,"(39.360700171, -111.587130635)",OWS,OWS1,Q036,49,Total,Total,OVR,OVERALL
2015,2015,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,36.2,36.2,34.5,38,5335,"(40.793730152, -77.860700294)",OWS,OWS1,Q037,42,Total,Total,OVR,OVERALL
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,26.1,26.1,25.3,27,15340,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,27,Total,Total,OVR,OVERALL
2013,2013,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.3,24.3,23,25.6,8512,"(34.520880952, -106.240580985)",PA,PA1,Q047,35,Total,Total,OVR,OVERALL
2011,2011,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,27.4,27.4,25.7,29.1,4974,"(47.475319779, -100.118421049)",PA,PA1,Q046,38,Total,Total,OVR,OVERALL
2014,2014,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,25,25,23.7,26.3,10904,"(40.060210141, -82.404260056)",PA,PA1,Q047,39,Total,Total,OVR,OVERALL
2015,2015,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.3,34.3,32.7,35.9,6822,"(21.304850435, -157.857749403)",OWS,OWS1,Q037,15,Total,Total,OVR,OVERALL
2011,2011,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,55.8,55.8,54.6,57.1,11783,"(39.360700171, -111.587130635)",PA,PA1,Q043,49,Total,Total,OVR,OVERALL
2012,2012,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.6,22.6,21,24.2,7285,"(34.86597028, -111.763811277)",PA,PA1,Q047,4,Total,Total,OVR,OVERALL
2014,2014,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,25.3,25.3,24.2,26.5,11009,"(33.998821303, -81.045371207)",PA,PA1,Q047,45,Total,Total,OVR,OVERALL
2015,2015,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,17.9,17.9,16.8,18.9,11792,"(38.843840757, -106.133610921)",PA,PA1,Q047,8,Total,Total,OVR,OVERALL
2011,2011,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,55.3,55.3,53.8,56.8,9547,"(47.066528972, -109.424420645)",PA,PA1,Q043,30,Total,Total,OVR,OVERALL
2015,2015,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27,27,25.6,28.5,6851,"(38.635790776, -92.566300053)",PA,PA1,Q047,29,Total,Total,OVR,OVERALL
2015,2015,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,34.8,34.8,31.6,38.2,3283,"(38.890371385, -77.031961127)",PA,PA1,Q045,11,Total,Total,OVR,OVERALL
2015,2015,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,32.2,32.2,29.3,35.3,3654,"(38.890371385, -77.031961127)",OWS,OWS1,Q037,11,Total,Total,OVR,OVERALL
2012,2012,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18.7,18.7,17.4,20.2,7580,"(21.304850435, -157.857749403)",PA,PA1,Q047,15,Total,Total,OVR,OVERALL
2015,2015,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,26.2,26.2,25,27.5,11232,"(38.843840757, -106.133610921)",PA,PA1,Q044,8,Total,Total,OVR,OVERALL
2015,2015,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.1,28.1,26.3,29.9,5498,"(41.708280193, -71.522470314)",PA,PA1,Q047,44,Total,Total,OVR,OVERALL
2012,2012,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.9,24.9,23.9,25.9,11889,"(35.466220975, -79.159250463)",PA,PA1,Q047,37,Total,Total,OVR,OVERALL
2013,2013,OR,Oregon,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,26.5,26.5,24.9,28.1,5668,"(44.567449424, -120.155031326)",OWS,OWS1,Q036,41,Total,Total,OVR,OVERALL
2013,2013,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,28.3,28.3,27.1,29.6,10964,"(40.060210141, -82.404260056)",PA,PA1,Q046,39,Total,Total,OVR,OVERALL
2013,2013,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,17.9,17.9,17.2,18.6,21297,"(38.3477403, -98.200781227)",PA,PA1,Q044,20,Total,Total,OVR,OVERALL
2011,2011,ID,Idaho,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,30.3,30.3,28.4,32.2,5702,"(43.682630005, -114.363730042)",PA,PA1,Q046,16,Total,Total,OVR,OVERALL
2013,2013,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,28.8,28.8,27.7,29.9,12068,"(44.661319543001, -84.71439027)",PA,PA1,Q046,26,Total,Total,OVR,OVERALL
2013,2013,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,24.1,24.1,23,25.3,10669,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,6,Total,Total,OVR,OVERALL
2014,2014,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.9,35.9,33.9,37.9,4793,"(35.68094058, -85.774490914)",OWS,OWS1,Q037,47,Total,Total,OVR,OVERALL
2015,2015,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,53.6,53.6,51.5,55.7,6678,"(44.353130053, -100.373530637)",PA,PA1,Q043,46,Total,Total,OVR,OVERALL
2011,2011,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,57.4,57.4,55.2,59.6,4703,"(44.393191174, -89.816370742)",PA,PA1,Q043,55,Total,Total,OVR,OVERALL
2013,2013,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,26.2,26.2,24,28.6,4871,"(39.49324039, -117.071840564)",OWS,OWS1,Q036,32,Total,Total,OVR,OVERALL
2011,2011,AZ,Arizona,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.1,25.1,23,27.3,6150,"(34.86597028, -111.763811277)",OWS,OWS1,Q036,4,Total,Total,OVR,OVERALL
2014,2014,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,18.1,18.1,17,19.2,10074,"(47.522278629, -120.47001079)",PA,PA1,Q047,53,Total,Total,OVR,OVERALL
2015,2015,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.5,29.5,28,31,12938,"(31.827240407, -99.426770206)",PA,PA1,Q047,48,Total,Total,OVR,OVERALL
2013,2013,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,19,19,17.9,20.2,10615,"(40.060210141, -82.404260056)",PA,PA1,Q044,39,Total,Total,OVR,OVERALL
2011,2011,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,28.2,28.2,26.8,29.6,10577,"(35.466220975, -79.159250463)",PA,PA1,Q045,37,Total,Total,OVR,OVERALL
2013,2013,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,38.8,38.8,37.3,40.2,8911,"(47.066528972, -109.424420645)",PA,PA1,Q045,30,Total,Total,OVR,OVERALL
