YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,58.1,58.1,56.4,59.8,5963,"(47.52227862900048, -120.47001078999972)",PA,PA1,Q043,53,Gender,Female,GEN,FEMALE
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,42.4,42.4,39.8,45,1874,"(35.466220975000454, -79.15925046299964)",OWS,OWS1,Q037,37,Gender,Male,GEN,MALE
2019,2019,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,29.3,29.3,26.9,31.9,2536,"(34.52088095200048, -106.24058098499967)",PA,PA1,Q044,35,Gender,Male,GEN,MALE
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,19.4,19.4,17.3,21.7,2432,"(43.65595011300047, -71.50036091999965)",PA,PA1,Q047,33,Gender,Male,GEN,MALE
2011,2011,DE,Delaware,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,17.9,17.9,15.8,20.2,2756,"(39.008830667, -75.577741168)",PA,PA1,Q044,10,Gender,Female,GEN,FEMALE
2019,2019,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,42,42,39.5,44.6,2174,"(18.220833, -66.590149)",OWS,OWS1,Q037,72,Gender,Male,GEN,MALE
2019,2019,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,25.8,25.8,21.9,30.1,1021,"(13.444304, 144.793731)",PA,PA1,Q044,66,Gender,Male,GEN,MALE
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,27.5,27.5,25,30.2,2240,"(43.65595011300047, -71.50036091999965)",PA,PA1,Q044,33,Gender,Male,GEN,MALE
2019,2019,IA,Iowa,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,29.8,29.8,28.2,31.4,4130,"(42.46940091300047, -93.81649055599968)",PA,PA1,Q045,19,Gender,Male,GEN,MALE
2019,2019,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,32.9,32.9,30.8,35,2749,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q046,17,Gender,Female,GEN,FEMALE
2019,2019,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,25.2,25.2,24.8,25.6,161893,,PA,PA1,Q044,59,Gender,Male,GEN,MALE
2019,2019,OR,Oregon,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,14.2,14.2,12.7,15.9,2902,"(44.56744942400047, -120.15503132599969)",FV,FV1,Q019,41,Gender,Female,GEN,FEMALE
2019,2019,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,8.9,8.9,7.5,10.6,2146,"(18.220833, -66.590149)",PA,PA1,Q044,72,Gender,Male,GEN,MALE
2015,2015,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,49.6,49.6,47.3,52,2559,"(35.466220975, -79.159250463)",PA,PA1,Q043,37,Gender,Male,GEN,MALE
2019,2019,US,National,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,49.6,49.6,49.2,50.1,196344,,PA,PA1,Q043,59,Gender,Female,GEN,FEMALE
2019,2019,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,28.2,28.2,26.7,29.8,5329,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q037,49,Gender,Female,GEN,FEMALE
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,52.3,52.3,49.5,55,1777,"(35.466220975000454, -79.15925046299964)",PA,PA1,Q043,37,Gender,Male,GEN,MALE
2019,2019,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,19.4,19.4,16.7,22.5,1066,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,11,Gender,Male,GEN,MALE
2019,2019,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,14.4,14.4,12.5,16.5,2745,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q019,33,Gender,Female,GEN,FEMALE
2019,2019,KS,Kansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,23,23,21.5,24.5,4668,"(38.34774030000045, -98.20078122699965)",FV,FV1,Q019,20,Gender,Male,GEN,MALE
2019,2019,VA,Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,52.8,52.8,50.6,54.9,3911,"(37.54268067400045, -78.45789046299967)",PA,PA1,Q043,51,Gender,Male,GEN,MALE
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,33.5,33.5,30.7,36.3,2772,"(43.235541343, -108.109830353)",PA,PA1,Q045,56,Gender,Female,GEN,FEMALE
2019,2019,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,29.9,29.9,27.3,32.6,2644,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q037,38,Gender,Female,GEN,FEMALE
2019,2019,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,28.5,28.5,26,31,2813,"(34.74865012400045, -92.27449074299966)",PA,PA1,Q045,5,Gender,Female,GEN,FEMALE
2019,2019,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,24.1,24.1,22.3,26.1,3303,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,18,Gender,Male,GEN,MALE
2019,2019,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,23.5,23.5,20.2,27.1,2604,"(44.353130053000484, -100.3735306369997)",PA,PA1,Q044,46,Gender,Male,GEN,MALE
2015,2015,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,28,28,25.9,30.1,3767,"(35.472031356, -97.521070214)",PA,PA1,Q045,40,Gender,Female,GEN,FEMALE
2013,2013,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,34.7,34.7,31.8,37.7,1884,"(35.68094058, -85.774490914)",PA,PA1,Q047,47,Gender,Male,GEN,MALE
2019,2019,IA,Iowa,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,19.8,19.8,18.5,21.3,4046,"(42.46940091300047, -93.81649055599968)",PA,PA1,Q044,19,Gender,Male,GEN,MALE
2013,2013,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,32.5,32.5,30.4,34.7,3114,"(45.254228894001, -68.985031336)",PA,PA1,Q046,23,Gender,Male,GEN,MALE
2019,2019,AR,Arkansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,28.1,28.1,25.7,30.8,2077,"(34.74865012400045, -92.27449074299966)",PA,PA1,Q047,5,Gender,Male,GEN,MALE
2019,2019,NC,North Carolina,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,18.2,18.2,16.2,20.5,1733,"(35.466220975000454, -79.15925046299964)",FV,FV1,Q019,37,Gender,Male,GEN,MALE
2019,2019,AZ,Arizona,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,24.1,24.1,21.7,26.7,3406,"(34.865970280000454, -111.76381127699972)",FV,FV1,Q019,4,Gender,Male,GEN,MALE
2013,2013,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,22.1,22.1,20.5,23.9,4938,"(47.066528972, -109.424420645)",PA,PA1,Q044,30,Gender,Female,GEN,FEMALE
2019,2019,MO,Missouri,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,21.6,21.6,19.6,23.7,2877,"(38.635790776000476, -92.56630005299968)",FV,FV1,Q019,29,Gender,Male,GEN,MALE
2019,2019,GA,Georgia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26,26,23.7,28.5,2977,"(32.83968109300048, -83.62758034599966)",PA,PA1,Q047,13,Gender,Male,GEN,MALE
2019,2019,UT,Utah,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,NA,Value,24.3,24.3,22.9,25.8,5422,"(39.360700171000474, -111.58713063499971)",PA,PA1,Q044,49,Gender,Female,GEN,FEMALE
2019,2019,LA,Louisiana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,NA,Value,28.7,28.7,26.5,31,2342,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q046,22,Gender,Female,GEN,FEMALE
2019,2019,CA,California,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,27.7,27.7,26.1,29.2,5060,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q019,6,Gender,Male,GEN,MALE
2011,2011,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30,30,27.8,32.4,2183,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,38,Gender,Male,GEN,MALE
2014,2014,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23,23,19.9,26.4,2450,"(38.890371385, -77.031961127)",PA,PA1,Q047,11,Gender,Female,GEN,FEMALE
2014,2014,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,20.3,20.3,18.1,22.8,2415,"(64.845079957001, -147.722059036)",PA,PA1,Q047,2,Gender,Female,GEN,FEMALE
2015,2015,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,25.6,25.6,23.7,27.6,3228,"(43.625381239, -72.517640791)",OWS,OWS1,Q036,50,Gender,Female,GEN,FEMALE
2019,2019,GU,Guam,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35.3,35.3,31,39.9,1103,"(13.444304, 144.793731)",OWS,OWS1,Q036,66,Gender,Male,GEN,MALE
2019,2019,KY,Kentucky,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,22.6,22.6,20.3,25,3126,"(37.645970271000465, -84.77497104799966)",FV,FV1,Q019,21,Gender,Male,GEN,MALE
2019,2019,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),NA,Value,52.8,52.8,50,55.5,2405,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q043,55,Gender,Female,GEN,FEMALE
